,Province,Pollutant,Year,Value,Per Capita,By Capita
1072,NB,SOX,2011,27401.80786283801,755440.0,0.03627264622317856
1073,NB,NOX,2011,48545.78809977774,755440.0,0.06426160661307018
1074,NB,VOC,2011,44542.924752745705,755440.0,0.05896288884986988
1075,NS,NH3,2011,3820.886856303571,944319.0,0.004046182334892734
1076,NS,CO,2011,144131.00552120918,944319.0,0.15262957276218014
1077,NS,SOX,2011,77317.33287192536,944319.0,0.08187628637348753
1078,NS,NOX,2011,57431.33306713322,944319.0,0.06081772480182356
1079,NS,VOC,2011,38680.82232307027,944319.0,0.04096160547767256
1080,QC,NH3,2011,61824.14174730954,7994063.5,0.007733756649207195
1081,QC,CO,2011,1404147.6573344795,7994063.5,0.17564879955412907
1082,QC,SOX,2011,139795.60398864732,7994063.5,0.01748742726257395
1083,QC,NOX,2011,215403.09090043377,7994063.5,0.026945381519728206
1084,QC,VOC,2011,275512.6830341468,7994063.5,0.034464660311260574
1085,SK,NH3,2011,82366.95295672712,1064290.0,0.07739145623535608
1086,SK,CO,2011,328523.13151061203,1064290.0,0.30867820942657737
1087,SK,SOX,2011,126893.95321079776,1064290.0,0.11922873766623548
1088,SK,NOX,2011,160271.13865594676,1064290.0,0.15058972522145916
1089,SK,VOC,2011,230594.09854491823,1064290.0,0.2166647234728488
1090,NL,NH3,2011,909.8575080411512,524725.0,0.0017339701901780001
1091,NL,CO,2011,85182.51150875546,524725.0,0.16233743676927048
1092,NL,SOX,2011,25275.683724374663,524725.0,0.048169391060793106
1093,NL,NOX,2011,46103.18605766064,524725.0,0.08786161524162302
1094,NL,VOC,2011,23557.63900173516,524725.0,0.04489520987514443
1095,PE,NH3,2011,2500.2962101931957,143656.5,0.017404685553338663
1096,PE,CO,2011,26286.1374500837,143656.5,0.18297910258208783
1097,PE,SOX,2011,1722.5101748350894,143656.5,0.011990478501391092
1098,PE,NOX,2011,5586.996182652825,143656.5,0.03889135669219858
1099,PE,VOC,2011,6186.714606903677,143656.5,0.043066026298174305
1100,AB,NH3,2012,137630.5644576695,3861918.75,0.03563787157812927
1101,AB,CO,2012,1020173.0616697504,3861918.75,0.2641622280815075
1102,AB,SOX,2012,333877.81221442844,3861918.75,0.08645386757927738
1103,AB,NOX,2012,649050.7227761747,3861918.75,0.16806431330958857
1104,AB,VOC,2012,518824.5195309372,3861918.75,0.13434371697512726
1105,BC,NH3,2012,19597.051431377546,4560459.0,0.004297166454380479
1106,BC,CO,2012,737041.7592425122,4560459.0,0.16161569685036356
1107,BC,SOX,2012,73210.97682913509,4560459.0,0.016053422874569224
1108,BC,NOX,2012,225107.53352463656,4560459.0,0.04936071863043535
1109,BC,VOC,2012,165183.63438867457,4560459.0,0.036220835312558354
1110,ON,NH3,2012,88248.84333308345,13374292.5,0.006598393397862612
1111,ON,CO,2012,1333303.2180670707,13374292.5,0.09969149531214984
1112,ON,SOX,2012,253780.60960166,13374292.5,0.018975254922954616
1113,ON,NOX,2012,334876.9152744616,13374292.5,0.025038850860668826
1114,ON,VOC,2012,382503.9882723552,13374292.5,0.02859994188644784
1115,MB,NH3,2012,52119.22589770793,1247996.5,0.04176231736043164
1116,MB,CO,2012,184621.082369734,1247996.5,0.14793397447006784
1117,MB,SOX,2012,139623.69585532806,1247996.5,0.11187827518372692
1118,MB,NOX,2012,50955.30835391681,1247996.5,0.040829688507873864
1119,MB,VOC,2012,68368.39650126443,1247996.5,0.05478252262828016
1120,NB,NH3,2012,4014.006462593028,757899.75,0.0052962234947208095
1121,NB,CO,2012,176858.02110787368,757899.75,0.23335278987474753
1122,NB,SOX,2012,26011.339403470876,757899.75,0.034320290254048605
1123,NB,NOX,2012,38997.115390422674,757899.75,0.05145418690324502
1124,NB,VOC,2012,41865.25367513357,757899.75,0.05523851099717815
1125,NS,NH3,2012,3734.123910075742,943757.25,0.003956657191323025
1126,NS,CO,2012,135010.90508667397,943757.25,0.1430568136951255
1127,NS,SOX,2012,75346.10716705813,943757.25,0.07983632143441349
1128,NS,NOX,2012,48097.11110084716,943757.25,0.05096343482484205
1129,NS,VOC,2012,35793.66697450218,943757.25,0.03792677298585222
1130,QC,NH3,2012,63394.10911924062,8052119.75,0.007872971476764317
1131,QC,CO,2012,1311652.8355054518,8052119.75,0.16289534634720898
1132,QC,SOX,2012,135273.10427144487,8052119.75,0.016799688587771547
1133,QC,NOX,2012,201227.04835948173,8052119.75,0.02499056827358805
1134,QC,VOC,2012,263912.9503423869,8052119.75,0.03277558686858661
1135,SK,NH3,2012,92913.6007672836,1081217.75,0.08593421701344026
1136,SK,CO,2012,344420.96065102686,1081217.75,0.31854911802088604
1137,SK,SOX,2012,130218.35423047363,1081217.75,0.12043675219952099
1138,SK,NOX,2012,158782.55636136717,1081217.75,0.1468552993708873
1139,SK,VOC,2012,243989.73265376236,1081217.75,0.22566197479995345
1140,NL,NH3,2012,900.5129389650402,526348.75,0.0017108674409600864
1141,NL,CO,2012,84313.16084645147,526348.75,0.16018497402425952
1142,NL,SOX,2012,28113.291164980725,526348.75,0.05341190829270655
1143,NL,NOX,2012,41037.461640013535,526348.75,0.0779662944768341
1144,NL,VOC,2012,20739.250401355897,526348.75,0.03940210820554983
1145,PE,NH3,2012,2558.7774246741765,144458.0,0.01771295064776043
1146,PE,CO,2012,23586.79229129871,144458.0,0.1632778544026548
1147,PE,SOX,2012,1016.3527935267932,144458.0,0.0070356283039138936
1148,PE,NOX,2012,4893.479083291487,144458.0,0.033874753099804006
1149,PE,VOC,2012,5616.339070147254,144458.0,0.038878698792363546
1150,AB,NH3,2013,139707.6493382899,3964802.75,0.035236973475739716
1151,AB,CO,2013,1044806.4504109876,3964802.75,0.2635204110497017
1152,AB,SOX,2013,314187.69199869514,3964802.75,0.07924421763445738
1153,AB,NOX,2013,643710.2914325446,3964802.75,0.1623561957609479
1154,AB,VOC,2013,556411.0771793935,3964802.75,0.1403376440806276
1155,BC,NH3,2013,19957.012943875867,4624713.75,0.004315296907592576
1156,BC,CO,2013,661969.6176623267,4624713.75,0.14313742502707907
1157,BC,SOX,2013,75419.82356246334,4624713.75,0.016307998211232716
1158,BC,NOX,2013,228222.3006968001,4624713.75,0.04934841657968563
1159,BC,VOC,2013,166548.60452788635,4624713.75,0.036012737983596575
1160,ON,NH3,2013,90571.77599987527,13495460.5,0.006711277173526259
1161,ON,CO,2013,1347308.1142919555,13495460.5,0.09983417122312763
1162,ON,SOX,2013,268248.9670797549,13495460.5,0.019876977675549117
1163,ON,NOX,2013,317571.1230044511,13495460.5,0.02353169964110903
1164,ON,VOC,2013,379715.78912895307,13495460.5,0.028136556668737097
1165,MB,NH3,2013,57023.54717426679,1262955.5,0.04515087600019699
1166,MB,CO,2013,180532.69488319108,1262955.5,0.14294462067997732
1167,MB,SOX,2013,159393.08061607592,1262955.5,0.12620641076908562
1168,MB,NOX,2013,46277.15847771033,1262955.5,0.036641954904753436
1169,MB,VOC,2013,68251.02571790903,1262955.5,0.054040720926358074
1170,NB,NH3,2013,3741.6431040494535,758411.0,0.00493352958231019
1171,NB,CO,2013,165312.21776636856,758411.0,0.21797180917255757
1172,NB,SOX,2013,22036.15923551563,758411.0,0.02905569570525168
1173,NB,NOX,2013,34067.144252654434,758411.0,0.04491910620053564
1174,NB,VOC,2013,39232.74132914988,758411.0,0.051730184990921656
1175,NS,NH3,2013,3657.33694676219,941091.75,0.0038862703309875896
1176,NS,CO,2013,136250.4917665324,941091.75,0.14477917989030548
1177,NS,SOX,2013,77234.4871733884,941091.75,0.08206903011676428
1178,NS,NOX,2013,46593.23768721299,941091.75,0.0495097716957066
1179,NS,VOC,2013,35162.3397864887,941091.75,0.03736334930838433
1180,QC,NH3,2013,62257.21200300907,8102306.75,0.007683887308143334
1181,QC,CO,2013,1330045.8938842707,8102306.75,0.16415644765415363
1182,QC,SOX,2013,119534.71486973562,8102306.75,0.014753170739892761
1183,QC,NOX,2013,188256.0566704768,8102306.75,0.02323487155932189
1184,QC,VOC,2013,259743.21686648863,8102306.75,0.03205793422552024
1185,SK,NH3,2013,98330.28841944442,1097350.75,0.0896069815594006
1186,SK,CO,2013,357829.65094288456,1097350.75,0.3260850288231767
1187,SK,SOX,2013,125020.29404482026,1097350.75,0.1139292008911647
1188,SK,NOX,2013,157828.10153094973,1097350.75,0.143826485315611
1189,SK,VOC,2013,250898.3499598156,1097350.75,0.22864006787238775
1190,NL,NH3,2013,902.1094715201712,527448.0,0.0017103287367099148
1191,NL,CO,2013,72328.3354750396,527448.0,0.13712884582942697
1192,NL,SOX,2013,28431.69476559065,527448.0,0.05390426120791178
1193,NL,NOX,2013,39067.895278319374,527448.0,0.07406966237111406
1194,NL,VOC,2013,19168.23277404808,527448.0,0.036341464512232635
1195,PE,NH3,2013,2342.3450169558614,144080.0,0.016257253032730852
1196,PE,CO,2013,20177.20845561633,144080.0,0.14004170221832546
1197,PE,SOX,2013,850.0452328033539,144080.0,0.005899814219901124
1198,PE,NOX,2013,4244.005242671969,144080.0,0.029455894243975357
1199,PE,VOC,2013,5139.537484913642,144080.0,0.03567141508129957
1200,AB,NH3,2014,141095.12881051924,4068483.75,0.034680027617295814
1201,AB,CO,2014,1083451.1163415606,4068483.75,0.2663034149617927
1202,AB,SOX,2014,291592.47385681805,4068483.75,0.07167104301616493
1203,AB,NOX,2014,656735.6508195029,4068483.75,0.16142024674905064
1204,AB,VOC,2014,572615.3277760863,4068483.75,0.14074415997755585
1205,BC,NH3,2014,19406.653921754787,4699026.5,0.004129930725386373
1206,BC,CO,2014,660414.8387121931,4699026.5,0.14054290579382625
1207,BC,SOX,2014,75847.2205857285,4699026.5,0.016141049765462805
1208,BC,NOX,2014,222718.86163379668,4699026.5,0.0473968090271031
1209,BC,VOC,2014,159386.5212685707,4699026.5,0.03391905137554996
1210,ON,NH3,2014,87166.91960613981,13606049.25,0.006406482734592469
1211,ON,CO,2014,1316821.868154839,13606049.25,0.09678208890467149
1212,ON,SOX,2014,255026.08367684408,13606049.25,0.018743580814015066
1213,ON,NOX,2014,291203.3608689679,13606049.25,0.0214024920473493
1214,ON,VOC,2014,372597.9023810932,13606049.25,0.02738472392205204
1215,MB,NH3,2014,54506.53899277619,1277087.25,0.04268035640695355
1216,MB,CO,2014,176502.95116266314,1277087.25,0.13820743348793368
1217,MB,SOX,2014,158330.202786777,1277087.25,0.12397759259344027
1218,MB,NOX,2014,45393.56259202256,1277087.25,0.03554460557962861
1219,MB,VOC,2014,67358.4219534709,1277087.25,0.052743790178369485
1220,NB,NH3,2014,3912.373799912854,759098.5,0.005153973825416404
1221,NB,CO,2014,168031.07973721335,759098.5,0.22135609507489917
1222,NB,SOX,2014,22312.455146253345,759098.5,0.029393359552486727
1223,NB,NOX,2014,31815.18829877725,759098.5,0.041911804988123746
1224,NB,VOC,2014,40151.81841530239,759098.5,0.05289408214520565
1225,NS,NH3,2014,3615.4445133321065,939074.25,0.003850009212085313
1226,NS,CO,2014,117593.49416721264,939074.25,0.125222786342201
1227,NS,SOX,2014,71781.13997094447,939074.25,0.07643819428649488
1228,NS,NOX,2014,41731.04803176808,939074.25,0.04443849677676507
1229,NS,VOC,2014,33235.31323582389,939074.25,0.03539157125842167
1230,QC,NH3,2014,61869.8792071559,8143383.25,0.007597564465255384
1231,QC,CO,2014,1283932.3793868313,8143383.25,0.1576657195136716
1232,QC,SOX,2014,121219.57081000412,8143383.25,0.014885652202357555
1233,QC,NOX,2014,174323.20967282658,8143383.25,0.02140673038725355
1234,QC,VOC,2014,253037.4351048959,8143383.25,0.031072765131727763
1235,SK,NH3,2014,94794.32211836084,1111296.75,0.08530063830238038
1236,SK,CO,2014,330986.7130945523,1111296.75,0.29783828045439015
1237,SK,SOX,2014,125016.71724294651,1111296.75,0.11249625020764842
1238,SK,NOX,2014,153401.1874046604,1111296.75,0.13803800596434787
1239,SK,VOC,2014,277776.15360479284,1111296.75,0.24995677671584376
1240,NL,NH3,2014,926.4717125367256,528090.0,0.0017543822313180056
1241,NL,CO,2014,79020.55805887049,528090.0,0.14963464193389478
1242,NL,SOX,2014,27957.94256571018,528090.0,0.052941624658126796
1243,NL,NOX,2014,40701.574386026026,528090.0,0.07707317765158596
1244,NL,VOC,2014,18484.347300161546,528090.0,0.03500226722748309
1245,PE,NH3,2014,2553.8439817536414,144200.25,0.01771039912728058
1246,PE,CO,2014,18399.75224441657,144200.25,0.12759861542831286
1247,PE,SOX,2014,692.8057583949477,144200.25,0.004804469884032432
1248,PE,NOX,2014,4112.743641726347,144200.25,0.0285210576384323
1249,PE,VOC,2014,4761.317256788049,144200.25,0.03301878642227076
1250,AB,NH3,2015,139937.588499843,4137089.25,0.033825131642940265
1251,AB,CO,2015,985516.9393906804,4137089.25,0.23821505407229984
1252,AB,SOX,2015,259725.3729667968,4137089.25,0.06277973649391219
1253,AB,NOX,2015,630979.6246838769,4137089.25,0.15251776951243604
1254,AB,VOC,2015,517421.8223597623,4137089.25,0.12506905002345847
1255,BC,NH3,2015,19454.271981683003,4770642.5,0.00407791444898313
1256,BC,CO,2015,630995.6122458712,4770642.5,0.13226637968488966
1257,BC,SOX,2015,62540.79620334712,4770642.5,0.013109512230972478
1258,BC,NOX,2015,213184.6781576076,4770642.5,0.0446867855131898
1259,BC,VOC,2015,156313.0394510723,4770642.5,0.03276561583708532
1260,ON,NH3,2015,84773.2951404264,13698100.75,0.006188689708712093
1261,ON,CO,2015,1301904.2887346398,13698100.75,0.09504268602599085
1262,ON,SOX,2015,250508.0184033255,13698100.75,0.018287792079739632
1263,ON,NOX,2015,280828.04631028685,13698100.75,0.020501239656182762
1264,ON,VOC,2015,354646.5593622828,13698100.75,0.02589019936667372
1265,MB,NH3,2015,56262.13605638856,1291025.75,0.0435794065737175
1266,MB,CO,2015,187493.15108031736,1291025.75,0.14522804915418408
1267,MB,SOX,2015,153601.01634974568,1291025.75,0.11897595098296504
1268,MB,NOX,2015,40743.79730816589,1291025.75,0.03155924450628959
1269,MB,VOC,2015,63755.776993964086,1291025.75,0.049383815151606454
1270,NB,NH3,2015,3759.9587568152792,759296.25,0.004951899547528753
1271,NB,CO,2015,185367.83029759052,759296.25,0.2441311020535009
1272,NB,SOX,2015,22958.6997947884,759296.25,0.030236814411750884
1273,NB,NOX,2015,29655.100743568284,759296.25,0.03905603477373724
1274,NB,VOC,2015,38827.48469879338,759296.25,0.05113614705563656
1275,NS,NH3,2015,3531.1141079604085,937353.0,0.0037671123983818353
1276,NS,CO,2015,133297.36508409903,937353.0,0.14220615401465514
1277,NS,SOX,2015,63384.19818908735,937353.0,0.0676204142826527
1278,NS,NOX,2015,38138.30038282087,937353.0,0.04068723349988838
1279,NS,VOC,2015,34011.47447129097,937353.0,0.03628459552728904
1280,QC,NH3,2015,63150.4830457563,8172870.25,0.007726842726489669
1281,QC,CO,2015,1281066.8039121304,8172870.25,0.15674625495395947
1282,QC,SOX,2015,111667.320978137,8172870.25,0.01366317065637216
1283,QC,NOX,2015,169790.06675991177,8172870.25,0.020774839385210082
1284,QC,VOC,2015,238637.4933461848,8172870.25,0.02919873753607979
1285,SK,NH3,2015,97707.5888324575,1120718.25,0.08718300860404254
1286,SK,CO,2015,334471.74752974283,1120718.25,0.2984440982644325
1287,SK,SOX,2015,127889.52912479632,1120718.25,0.1141138989436429
1288,SK,NOX,2015,147006.77238934796,1120718.25,0.13117192692217508
1289,SK,VOC,2015,289174.52465904533,1120718.25,0.25802606913829174
1290,NL,NH3,2015,906.4986295097932,528309.25,0.0017158484912194764
1291,NL,CO,2015,76871.31048240807,528309.25,0.14550438116010284
1292,NL,SOX,2015,19219.360445066704,528309.25,0.0363789966673245
1293,NL,NOX,2015,39272.42199982335,528309.25,0.07433604844099048
1294,NL,VOC,2015,18007.10314242837,528309.25,0.03408439875400321
1295,PE,NH3,2015,2357.0220552838023,144516.75,0.016309680748313272
1296,PE,CO,2015,16783.15187733601,144516.75,0.11613291799971984
1297,PE,SOX,2015,299.8085204698519,144516.75,0.002074558973059191
1298,PE,NOX,2015,4045.937906741772,144516.75,0.02799632504012007
1299,PE,VOC,2015,4441.507572673802,144516.75,0.03073351409212982
1300,AB,NH3,2016,132619.48058146506,4189153.5,0.031657823133352615
1301,AB,CO,2016,950437.964740328,4189153.5,0.22688067284722988
1302,AB,SOX,2016,239568.79130380912,4189153.5,0.057187876095685944
1303,AB,NOX,2016,603268.9203695664,4189153.5,0.14400735622830876
1304,AB,VOC,2016,476740.1237000264,4189153.5,0.11380345067327478
1305,BC,NH3,2016,19898.551541310226,4846718.0,0.004105572377289173
1306,BC,CO,2016,660545.0260044149,4846718.0,0.1362870763276128
1307,BC,SOX,2016,68443.73119245718,4846718.0,0.01412166566993524
1308,BC,NOX,2016,210834.77706498865,4846718.0,0.043500524904685735
1309,BC,VOC,2016,144381.4086480633,4846718.0,0.029789521207560107
1310,ON,NH3,2016,88650.67582987725,13852999.75,0.00639938478522511
1311,ON,CO,2016,1262838.610830101,13852999.75,0.09115993890277092
1312,ON,SOX,2016,249012.6836241283,13852999.75,0.017975361879590614
1313,ON,NOX,2016,264457.10329242656,13852999.75,0.01909024096332829
1314,ON,VOC,2016,338867.57367692445,13852999.75,0.02446167471250582
1315,MB,NH3,2016,57393.87692499508,1311070.75,0.04377633848134822
1316,MB,CO,2016,165610.34006156167,1311070.75,0.12631685975875953
1317,MB,SOX,2016,145091.3699963446,1311070.75,0.11066631605986528
1318,MB,NOX,2016,39297.09676831621,1311070.75,0.02997328463648221
1319,MB,VOC,2016,61301.114645172805,1311070.75,0.04675652678939928
1320,NB,NH3,2016,3916.499164360936,762765.75,0.005134602811362382
1321,NB,CO,2016,174597.86905545794,762765.75,0.2289010342368649
1322,NB,SOX,2016,20894.629360027728,762765.75,0.02739324538369444
1323,NB,NOX,2016,31206.1872353416,762765.75,0.04091188839475501
1324,NB,VOC,2016,33231.19137808768,762765.75,0.043566706263473
1325,NS,NH3,2016,3473.126177950497,941973.0,0.003687076145442064
1326,NS,CO,2016,126355.5914424632,941973.0,0.13413929214793122
1327,NS,SOX,2016,64919.06627873924,941973.0,0.0689181816025929
1328,NS,NOX,2016,36937.07312421378,941973.0,0.03921245420432834
1329,NS,VOC,2016,31272.567308347498,941973.0,0.033199006031327326
1330,QC,NH3,2016,64595.45124803585,8218337.75,0.00785991683635001
1331,QC,CO,2016,1261235.8623757765,8218337.75,0.15346605368899283
1332,QC,SOX,2016,110634.64918521966,8218337.75,0.013461925337057323
1333,QC,NOX,2016,166775.46336206666,8218337.75,0.020293089482975635
1334,QC,VOC,2016,226103.3406257248,8218337.75,0.02751205261985306
1335,SK,NH3,2016,98164.50089404604,1133899.25,0.08657250712005149
1336,SK,CO,2016,312051.9137879289,1133899.25,0.2752025047974314
1337,SK,SOX,2016,126427.9440613816,1133899.25,0.11149839287871616
1338,SK,NOX,2016,139377.047287074,1133899.25,0.12291836976439839
1339,SK,VOC,2016,271196.47303612425,1133899.25,0.2391715781063655
1340,NL,NH3,2016,938.259964516587,529297.25,0.0017726522563957909
1341,NL,CO,2016,109503.77802955394,529297.25,0.20688522003383533
1342,NL,SOX,2016,24587.26580567227,529297.25,0.0464526611571707
1343,NL,NOX,2016,40377.54483747375,529297.25,0.0762851967159734
1344,NL,VOC,2016,19073.09860994208,529297.25,0.036034758559471226
1345,PE,NH3,2016,2653.2317483063302,146472.75,0.018114166275340158
1346,PE,CO,2016,18865.77602648361,146472.75,0.1288005859552962
1347,PE,SOX,2016,282.66682177374105,146472.75,0.0019298253209128731
1348,PE,NOX,2016,3966.987301879808,146472.75,0.027083449323371124
1349,PE,VOC,2016,4781.437877014899,146472.75,0.032643873191531524
1350,AB,NH3,2017,124020.85788901642,4236279.75,0.02927588950871727
1351,AB,CO,2017,1009269.6788974762,4236279.75,0.23824434136991926
1352,AB,SOX,2017,241439.9996413067,4236279.75,0.05699340314843624
1353,AB,NOX,2017,627271.8514718515,4236279.75,0.14807139482982715
1354,AB,VOC,2017,474301.4225637558,4236279.75,0.11196178027755505
1355,BC,NH3,2017,20144.785616232846,4920498.0,0.004094054223014184
1356,BC,CO,2017,681319.8756605458,4920498.0,0.13846563410056173
1357,BC,SOX,2017,71916.754088719,4920498.0,0.014615747042010584
1358,BC,NOX,2017,215964.18070540996,4920498.0,0.04389071608308955
1359,BC,VOC,2017,142284.0831581869,4920498.0,0.028916602172826184
1360,ON,NH3,2017,87593.71242256698,14049773.75,0.006234528326306108
1361,ON,CO,2017,1260940.0232017273,14049773.75,0.08974806609976387
1362,ON,SOX,2017,175548.36930166202,14049773.75,0.01249474706321602
1363,ON,NOX,2017,269843.2429760107,14049773.75,0.019206234048858666
1364,ON,VOC,2017,336784.0428529576,14049773.75,0.023970780515448344
1365,MB,NH3,2017,57233.70401596893,1331974.0,0.04296908499412821
1366,MB,CO,2017,158551.77195684653,1331974.0,0.11903518533908809
1367,MB,SOX,2017,119304.97775974058,1331974.0,0.08957004998576593
1368,MB,NOX,2017,40879.0531936511,1331974.0,0.030690578940468134
1369,MB,VOC,2017,61764.25127347562,1331974.0,0.046370463142280265
1370,NB,NH3,2017,3768.891210774329,765996.5,0.00492024599430197
1371,NB,CO,2017,144053.1631754222,765996.5,0.1880598190401943
1372,NB,SOX,2017,20858.526426266064,765996.5,0.02723057667530604
1373,NB,NOX,2017,28405.157694397272,765996.5,0.03708262073573087
1374,NB,VOC,2017,28728.6981592341,765996.5,0.037504999251607676
1375,NS,NH3,2017,3444.455068224079,949279.5,0.003628494103395342
1376,NS,CO,2017,129933.43316210048,949279.5,0.13687584442948625
1377,NS,SOX,2017,66632.27048193001,949279.5,0.07019246753135405
1378,NS,NOX,2017,39944.11302766402,949279.5,0.04207834787084733
1379,NS,VOC,2017,31325.673186740845,949279.5,0.03299942028321569
1380,QC,NH3,2017,61538.068602033054,8292216.75,0.007421184281275939
1381,QC,CO,2017,1295457.7500027556,8292216.75,0.15622574627017022
1382,QC,SOX,2017,111807.5120737345,8292216.75,0.013483428550481933
1383,QC,NOX,2017,173583.1162206372,8292216.75,0.02093325843425851
1384,QC,VOC,2017,224124.34361083523,8292216.75,0.027028278489082576
1385,SK,NH3,2017,100484.2495976012,1148654.25,0.08747997893848493
1386,SK,CO,2017,315510.0551493471,1148654.25,0.2746780026708186
1387,SK,SOX,2017,124923.19612953252,1148654.25,0.10875613451961938
1388,SK,NOX,2017,143062.9198029895,1148654.25,0.12454828753124754
1389,SK,VOC,2017,297402.25650182134,1148654.25,0.2589136430756438
1390,NL,NH3,2017,914.0409876062596,528607.0,0.0017291503661628763
1391,NL,CO,2017,81791.60826765123,528607.0,0.1547304675640906
1392,NL,SOX,2017,22466.0622872428,528607.0,0.04250050091512749
1393,NL,NOX,2017,41551.71862543191,528607.0,0.07860606958559366
1394,NL,VOC,2017,21549.40385346929,528607.0,0.0407663989570121
1395,PE,NH3,2017,2582.1140867039926,149704.75,0.017248043810927795
1396,PE,CO,2017,21390.423187010885,149704.75,0.1428840647141182
1397,PE,SOX,2017,322.4608218025625,149704.75,0.002153978559815654
1398,PE,NOX,2017,4061.845976818248,149704.75,0.027132378744283318
1399,PE,VOC,2017,5229.042038930636,149704.75,0.034929032237992694
1400,AB,NH3,2018,130492.08344071465,4291624.75,0.03040621933236699
1401,AB,CO,2018,1001193.5531940853,4291624.75,0.23329009676209114
1402,AB,SOX,2018,225758.93672194,4291624.75,0.052604537878559864
1403,AB,NOX,2018,625976.446078691,4291624.75,0.14586001399089962
1404,AB,VOC,2018,501074.8373153089,4291624.75,0.11675644225775073
1405,BC,NH3,2018,20962.112257326105,5000358.25,0.0041921220859177655
1406,BC,CO,2018,693402.9002921798,5000358.25,0.13867064430677137
1407,BC,SOX,2018,73356.01798952006,5000358.25,0.014670152481478713
1408,BC,NOX,2018,223692.23969135195,5000358.25,0.04473524265813394
1409,BC,VOC,2018,141676.0150762879,5000358.25,0.028333172943416186
1410,ON,NH3,2018,87464.84544739642,14281018.25,0.006124552459513622
1411,ON,CO,2018,1282041.265185947,14281018.25,0.08977239877037109
1412,ON,SOX,2018,145351.3765603188,14281018.25,0.010177942077786982
1413,ON,NOX,2018,277779.95817863184,14281018.25,0.01945099105090996
1414,ON,VOC,2018,352142.71332500054,14281018.25,0.024658095603582085
1415,MB,NH3,2018,58363.658370399615,1350566.5,0.04321420557255019
1416,MB,CO,2018,175415.19851004114,1350566.5,0.1298826814599956
1417,MB,SOX,2018,40253.06972837922,1350566.5,0.029804581802065442
1418,MB,NOX,2018,43003.84924884436,1350566.5,0.031841341576919285
1419,MB,VOC,2018,64355.55982619489,1350566.5,0.04765078937334436
1420,NB,NH3,2018,3666.7093767029855,769856.25,0.004762849397797297
1421,NB,CO,2018,135304.17746888893,769856.25,0.175752521940153
1422,NB,SOX,2018,22209.847969806466,769856.25,0.028849344237715114
1423,NB,NOX,2018,27771.219372212767,769856.25,0.03607325311993345
1424,NB,VOC,2018,28217.943814127648,769856.25,0.03665352306242581
1425,NS,NH3,2018,3553.9920679907227,957577.25,0.003711441628328913
1426,NS,CO,2018,133325.25577741535,957577.25,0.1392318539077817
1427,NS,SOX,2018,64729.47057985132,957577.25,0.06759712658153827
1428,NS,NOX,2018,40218.41774155385,957577.25,0.0420001809165306
1429,NS,VOC,2018,32036.74743395419,957577.25,0.03345604486108478
1430,QC,NH3,2018,66137.22237146636,8388648.75,0.007884132992392412
1431,QC,CO,2018,1267079.3878455244,8388648.75,0.15104689987711362
1432,QC,SOX,2018,96665.26219030752,8388648.75,0.011523341252106606
1433,QC,NOX,2018,173272.6660459863,8388648.75,0.020655611077527388
1434,QC,VOC,2018,233618.2548453813,8388648.75,0.027849330900329008
1435,SK,NH3,2018,102697.63735440078,1160701.5,0.08847893911949005
1436,SK,CO,2018,303197.20344263007,1160701.5,0.2612189296237061
1437,SK,SOX,2018,123894.91956025518,1160701.5,0.10674141418810536
1438,SK,NOX,2018,146170.15267162566,1160701.5,0.12593259565153114
1439,SK,VOC,2018,288691.1464797793,1160701.5,0.24872126595837024
1440,NL,NH3,2018,923.7939728304156,526307.0,0.0017552378608500657
1441,NL,CO,2018,84396.20982526918,526307.0,0.16035547660447075
1442,NL,SOX,2018,18589.12775885592,526307.0,0.03531993258470041
1443,NL,NOX,2018,40353.207807653314,526307.0,0.07667237526320819
1444,NL,VOC,2018,21469.79463172053,526307.0,0.04079329104822951
1445,PE,NH3,2018,2692.1390421653387,153025.75,0.017592719148021418
1446,PE,CO,2018,20655.81457330117,153025.75,0.13498260634763215
1447,PE,SOX,2018,314.5218496758175,153025.75,0.0020553524467340793
1448,PE,NOX,2018,4163.778412021345,153025.75,0.027209658583743877
1449,PE,VOC,2018,5244.752020482734,153025.75,0.0342736566916531
1450,AB,NH3,2019,131440.5311861856,4355711.25,0.030176594278646364
1451,AB,CO,2019,992062.7619323296,4355711.25,0.22776137007069272
1452,AB,SOX,2019,221287.8184768282,4355711.25,0.050804060640343915
1453,AB,NOX,2019,625636.7223761571,4355711.25,0.14363594978343824
1454,AB,VOC,2019,492636.6127706006,4355711.25,0.11310130183000551
1455,BC,NH3,2019,21088.673201511338,5084827.75,0.004147372190043476
1456,BC,CO,2019,679666.7428935495,5084827.75,0.13366563752204771
1457,BC,SOX,2019,68922.92225545063,5084827.75,0.013554622819907838
1458,BC,NOX,2019,220584.65206492456,5084827.75,0.04338094875778724
1459,BC,VOC,2019,139949.588154865,5084827.75,0.027522975218750526
1460,ON,NH3,2019,88773.94820957218,14519330.5,0.006114190196963433
1461,ON,CO,2019,1280203.8205470282,14519330.5,0.08817237272386824
1462,ON,SOX,2019,111352.91708671878,14519330.5,0.00766928730541114
1463,ON,NOX,2019,271466.7589484966,14519330.5,0.018696919871649495
1464,ON,VOC,2019,347154.5776211452,14519330.5,0.023909819920494624
